timestamp,label,container,cpu_percent,mem_usage,mem_percent,net_io,block_io
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.27%,46.35MiB / 7.356GiB,0.62%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,45.79%,45.39MiB / 7.356GiB,0.60%,65.5MB / 93.8MB,1.97MB / 0B
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.07%,56.28MiB / 7.356GiB,0.75%,62kB / 16.8kB,127MB / 406kB
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.00%,203.9MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.48%,49.09MiB / 7.356GiB,0.65%,35.5MB / 4.1MB,85.7MB / 14.3MB
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-redis-1,5.67%,12.02MiB / 7.356GiB,0.16%,146MB / 103MB,11.7MB / 10.1MB
2026-07-17T22:30:32,rest-redis_c10_p1000_t3,infrastructure-mongo-1,0.62%,354.5MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.23%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.30%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.17%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.12%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,45.51%,45.43MiB / 7.356GiB,0.60%,66.6MB / 95.4MB,1.97MB / 0B
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.12%,56.27MiB / 7.356GiB,0.75%,62.1kB / 17kB,127MB / 406kB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-postgres-1,4.94%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.02%,49.09MiB / 7.356GiB,0.65%,35.5MB / 4.1MB,85.7MB / 14.3MB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-redis-1,9.49%,12.43MiB / 7.356GiB,0.17%,147MB / 103MB,11.7MB / 10.1MB
2026-07-17T22:30:35,rest-redis_c10_p1000_t3,infrastructure-mongo-1,87.49%,354.9MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.21%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.23%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.68%,51.26MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.18%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,42.47%,45.07MiB / 7.356GiB,0.60%,67.7MB / 96.9MB,1.97MB / 0B
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.60%,56.52MiB / 7.356GiB,0.75%,62.1kB / 17kB,127MB / 406kB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.91%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.23%,49.09MiB / 7.356GiB,0.65%,35.6MB / 4.1MB,85.7MB / 14.3MB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-redis-1,5.97%,12.64MiB / 7.356GiB,0.17%,147MB / 104MB,11.7MB / 10.1MB
2026-07-17T22:30:37,rest-redis_c10_p1000_t3,infrastructure-mongo-1,0.53%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.57%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.22%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.28%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.16%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,46.93%,45.16MiB / 7.356GiB,0.60%,68.7MB / 98.5MB,1.97MB / 0B
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.06%,56.28MiB / 7.356GiB,0.75%,62.1kB / 17kB,127MB / 406kB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.28%,49.09MiB / 7.356GiB,0.65%,35.6MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-redis-1,10.04%,15.39MiB / 7.356GiB,0.20%,148MB / 104MB,11.7MB / 10.1MB
2026-07-17T22:30:39,rest-redis_c10_p1000_t3,infrastructure-mongo-1,1.01%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.21%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.56%,51.07MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.57%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.15%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,44.87%,44.67MiB / 7.356GiB,0.59%,69.8MB / 100MB,1.97MB / 0B
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.08%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.00%,203.9MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.43%,49.1MiB / 7.356GiB,0.65%,35.6MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-redis-1,6.04%,13.67MiB / 7.356GiB,0.18%,148MB / 105MB,11.7MB / 10.1MB
2026-07-17T22:30:41,rest-redis_c10_p1000_t3,infrastructure-mongo-1,67.20%,354.6MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.24%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.45%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.33%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.18%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.38%,46.1MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,44.66%,45.09MiB / 7.356GiB,0.60%,70.9MB / 102MB,1.97MB / 0B
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.07%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.86%,49.12MiB / 7.356GiB,0.65%,35.6MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-redis-1,5.91%,13.82MiB / 7.356GiB,0.18%,149MB / 105MB,11.7MB / 10.1MB
2026-07-17T22:30:43,rest-redis_c10_p1000_t3,infrastructure-mongo-1,0.70%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-grpc-postgres-1,0.25%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-grpc-redis-1,0.28%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-grpc-mongo-1,0.35%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-rest-mongo-1,0.53%,75.2MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-rest-redis-1,8.26%,45.41MiB / 7.356GiB,0.60%,71.5MB / 102MB,1.97MB / 0B
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-grafana-1,0.08%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-postgres-1,0.00%,203.9MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-prometheus-1,0.21%,49.09MiB / 7.356GiB,0.65%,35.6MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-redis-1,1.61%,14.08MiB / 7.356GiB,0.19%,149MB / 106MB,11.7MB / 10.1MB
2026-07-17T22:30:45,rest-redis_c10_p1000_t3,infrastructure-mongo-1,0.62%,354.6MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.23%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.26%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.33%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.20%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,29.45%,45.31MiB / 7.356GiB,0.60%,71.9MB / 103MB,1.97MB / 0B
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.52%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.00%,49.09MiB / 7.356GiB,0.65%,35.6MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-redis-1,4.31%,10.62MiB / 7.356GiB,0.14%,150MB / 106MB,11.7MB / 10.1MB
2026-07-17T22:30:47,rest-redis_c10_p1000_t4,infrastructure-mongo-1,14.29%,354.6MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.41%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.22%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.25%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.16%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,47.92%,45.4MiB / 7.356GiB,0.60%,73MB / 105MB,1.97MB / 0B
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.05%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-postgres-1,4.26%,203.9MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.25%,49.09MiB / 7.356GiB,0.65%,35.7MB / 4.11MB,85.7MB / 14.3MB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-redis-1,9.73%,11.24MiB / 7.356GiB,0.15%,150MB / 106MB,11.7MB / 10.1MB
2026-07-17T22:30:49,rest-redis_c10_p1000_t4,infrastructure-mongo-1,0.92%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.21%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.50%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.24%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,56.92%,45.41MiB / 7.356GiB,0.60%,74MB / 106MB,1.97MB / 0B
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.11%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.26%,49.09MiB / 7.356GiB,0.65%,35.7MB / 4.12MB,85.7MB / 14.3MB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-redis-1,6.66%,11.35MiB / 7.356GiB,0.15%,151MB / 107MB,11.7MB / 10.1MB
2026-07-17T22:30:51,rest-redis_c10_p1000_t4,infrastructure-mongo-1,4.93%,358.3MiB / 7.356GiB,4.76%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.48%,35.01MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.30%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.33%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.21%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.43%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,55.21%,45.61MiB / 7.356GiB,0.61%,75.1MB / 108MB,1.97MB / 0B
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.05%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,1.26%,49.11MiB / 7.356GiB,0.65%,35.7MB / 4.12MB,85.7MB / 14.3MB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-redis-1,7.12%,12.01MiB / 7.356GiB,0.16%,151MB / 107MB,11.7MB / 10.1MB
2026-07-17T22:30:53,rest-redis_c10_p1000_t4,infrastructure-mongo-1,0.65%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.25%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.33%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.52%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.14%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,50.02%,45.09MiB / 7.356GiB,0.60%,76.1MB / 109MB,1.97MB / 0B
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.71%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-postgres-1,0.00%,204MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.28%,49.09MiB / 7.356GiB,0.65%,35.7MB / 4.12MB,85.7MB / 14.3MB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-redis-1,6.42%,12.39MiB / 7.356GiB,0.16%,152MB / 108MB,11.7MB / 10.1MB
2026-07-17T22:30:55,rest-redis_c10_p1000_t4,infrastructure-mongo-1,0.60%,354.4MiB / 7.356GiB,4.70%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.18%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.45%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.28%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.17%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,47.81%,44.91MiB / 7.356GiB,0.60%,77.2MB / 111MB,1.97MB / 0B
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.18%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-postgres-1,0.00%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.44%,49.09MiB / 7.356GiB,0.65%,35.7MB / 4.12MB,85.7MB / 14.3MB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-redis-1,6.30%,12.59MiB / 7.356GiB,0.17%,152MB / 108MB,11.7MB / 10.1MB
2026-07-17T22:30:57,rest-redis_c10_p1000_t4,infrastructure-mongo-1,33.03%,513.9MiB / 7.356GiB,6.82%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.21%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.28%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.25%,51.04MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.19%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-rest-redis-1,47.20%,45.62MiB / 7.356GiB,0.61%,78.3MB / 112MB,1.97MB / 0B
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-grafana-1,0.09%,56.28MiB / 7.356GiB,0.75%,62.2kB / 17.1kB,127MB / 406kB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-postgres-1,4.92%,203.8MiB / 7.356GiB,2.71%,2.72GB / 5.02GB,35.4MB / 9.21GB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-prometheus-1,0.00%,49.09MiB / 7.356GiB,0.65%,35.7MB / 4.12MB,85.7MB / 14.3MB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-redis-1,9.58%,13.2MiB / 7.356GiB,0.18%,153MB / 109MB,11.7MB / 10.1MB
2026-07-17T22:30:59,rest-redis_c10_p1000_t4,infrastructure-mongo-1,1.23%,354.4MiB / 7.356GiB,4.71%,1.57GB / 1.4GB,232MB / 1.59GB
2026-07-17T22:31:02,rest-redis_c10_p1000_t4,infrastructure-grpc-postgres-1,0.22%,34.98MiB / 7.356GiB,0.46%,6.24GB / 6.2GB,127kB / 811kB
2026-07-17T22:31:02,rest-redis_c10_p1000_t4,infrastructure-grpc-redis-1,0.28%,31.36MiB / 7.356GiB,0.42%,149MB / 207MB,0B / 807kB
2026-07-17T22:31:02,rest-redis_c10_p1000_t4,infrastructure-grpc-mongo-1,0.50%,51.05MiB / 7.356GiB,0.68%,1.95GB / 2.92GB,549kB / 946kB
2026-07-17T22:31:02,rest-redis_c10_p1000_t4,infrastructure-rest-mongo-1,0.24%,74.96MiB / 7.356GiB,1.00%,849MB / 1.26GB,33.1MB / 0B
2026-07-17T22:31:02,rest-redis_c10_p1000_t4,infrastructure-rest-postgres-1,0.13%,45.85MiB / 7.356GiB,0.61%,1.35GB / 1.34GB,5.17MB / 0B
